particle,spectra,target_x,target_y,actual_x,actual_y,size_w,size_l,morphology,color,other_observation,notes,row,object_id,library_id,match_val,match_threshold,good_correlations,signal_to_noise,signal_threshold,good_signal,good_matches,x,y,file_name,license.x,col_id,session_id,file_id,sn,organization,spectrum_type,spectrum_identity,librarytype,spectrumid,owner,rruffid,ideal_chemistry,locality,source,status,url,measured_chemistry,instrument_mode,intensity_units,other_info,jcamp-dx,yfactor,deltax,instrument_used,material_color,citation,brand,item,location,width,depth,particle_massmg,tgoc,tmoc,onset,enthalpyj_g,qa_qc,framework,abbreviation,spectral_resolution,instrument_accessories,wavenumber_range,user_name,region,campaign,state,treatment,analysis,exposure_days,polymer_id,file_legacy,locationdescription,country,lat,lon,spec_hash,x_unit,y_unit,product_id,supplier,specifications,pin_id,orientation,replicate,longest_dimension,license.y,samples,lines,bands,header_offset,data_type,interleave,pixel_size,otherinfo,pressure,temperature,material_form,material_producer,number_of_accumulations,time,ratio_against_background,truncated,elementmultiply_or_elementdivide,collection_length,sample_gain,number_of_background_scans,background_gain,sample_spacing,resolution_points,number_of_fft_points,apodization,bench_serial_number,subtraction_or_addition,baseline_correction,perctransmittance_absorbance,sponsor,grating,hole_sizenm,slitum,filterperc,delays,date,molform,aperture,beamsplitter,detectordiadetport_in_sphere,sphere_diameter,acquisition_mode,scanner_speed,phase_resolution,phase_correction,zerofilling,wavenumber_accuracy,low_pass_filter,switch_gain_on,mw,contact_info,cas_number,material_quality,laser_light_used,total_acquisition_time_s,data_processing_proceedure,level_of_confidence_in_identification,smoother,density,material_class,plastic_or_not,material_class_specific,max_cor_class,max_cor_val
77,2,4789,-8783,4509,-8887,<50,100-200,fiber/filament,translucent,,,77,V2.76,f121ee703a9eb3bbd6b0e5497f4a9f7a,0.801481335,0.7,TRUE,3.720002942,4,FALSE,FALSE,11,7,DiamondPeak_March162022_top_100_76-1060002.CSV,CC BY-NC,V2.76,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,ea55a7c28a0e71209700a3156487cdeb,3.736104313,win cowger and sebastian primpke,ftir,fibre_cotton_combers,"polymer, minerals, organic materials",transmission_4_h4_0,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_combers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.869387986
78,3,4955,-12782,5400,-12656,100-200,200-300,fragment,brown,,,78,V2.77,8a4f9147aa6a26c329eac8964dcf5f63,0.819797626,0.7,TRUE,5.748629142,4,TRUE,TRUE,1,8,DiamondPeak_March162022_top_100_76-1060003.CSV,CC BY-NC,V2.77,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,00734942881bdca9a9ee170068fe8d64,4.821292794,win cowger and sebastian primpke,ftir,fibre_turf,"polymer, minerals, organic materials",reflectance_5_a12_1,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_turf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.962091515
79,4,5024,-7155,5199,-7400,50-100,100-200,fragment,black,,,79,V2.78,98de6863da8ae825d74e585e398109c6,0.825721746,0.7,TRUE,7.631697444,4,TRUE,TRUE,2,8,DiamondPeak_March162022_top_100_76-1060004.CSV,CC BY-NC,V2.78,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,66990d92b4b680c0d2100292ecb00396,42.59884602,kimmel_center,ftir,"humic acid (soil masmia, israel; a. nissenbaum)","organic materials, minerals, archeology","./humic acid (soil masmia, israel, a. nissenbaum).dx kimmel",unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/2/2007 8:54,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.935580771
80,5,5205,-22167,5238,-22265,<50,100-200,fiber/filament,brown,,,80,V2.79,e42f6ddbda160f2a9b764f2a3475ce9e,0.920765669,0.7,TRUE,4.083800462,4,TRUE,TRUE,3,8,DiamondPeak_March162022_top_100_76-1060005.CSV,CC BY-NC,V2.79,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,7123a42132d7cf421712904903855078,5.798566739,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313321
81,6,5239,-20135,5201,-20024,50-100,50-100,fragment,brown,,,81,V2.80,cb63b74d7e95b91b11fe94bc9df7871c,0.8974468,0.7,TRUE,8.923077247,4,TRUE,TRUE,4,8,DiamondPeak_March162022_top_100_76-1060006.CSV,CC BY-NC,V2.80,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,0408db494ecf6d300ed033dc261609b0,8.877814481,win cowger and sebastian primpke,ftir,fibre_cocoanut,"polymer, minerals, organic materials",reflectance_5_a2_1,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cocoanut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.986783679
82,7,5268,-10427,5237,-10650,50-100,50-100,fragment,brown,,,82,V2.81,293e200080e8ab53f39f889253c52b10,0.784383582,0.7,TRUE,5.895898045,4,TRUE,TRUE,5,8,DiamondPeak_March162022_top_100_76-1060007.CSV,CC BY-NC,V2.81,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,00c012fc3ace6c5ff1efecd2b081f279,6.454095814,usda,ftir,soil,soil,73644xs04_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.951751948
83,8,5320,-9044,5535,-9273,50-100,50-100,film,translucent,,,83,V2.82,8cc79e3af239e30f74dbfbe1e1f698f6,0.848474713,0.7,TRUE,14.76137522,4,TRUE,TRUE,6,8,DiamondPeak_March162022_top_100_76-1060008.CSV,CC BY-NC,V2.82,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,102052dc629593ecc4776dd17f8338a4,118.4212445,primpke et al. 2018,ftir,poly(vinyl stearate),"polymer, minerals, organic materials",198primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,powder,"scientific polymer products, inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyvinylesters,plastic,poly(vinyl stearate),other plastic,0.947346518
84,9,5334,-10725,5370,-10785,50-100,50-100,fragment,brown,,,84,V2.83,ce50f6e46198066847def3525d475688,0.771884319,0.7,TRUE,5.440299317,4,TRUE,TRUE,7,8,DiamondPeak_March162022_top_100_76-1060009.CSV,CC BY-NC,V2.83,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,4d1742a77df432b3c02ea30c300aea83,14.0054101,win cowger and sebastian primpke,ftir,pp,"polymer, minerals, organic materials",atr_7_f8_1,,,,,,,,,atr,,,,,,,,"roscher, lisa; fehres, annika; reisel, lorenz; halbach, maurits; scholz-bttcher, barbara; gerriets, michaela; badewien, thomas h; shiravani, gholamreza; wurpts, andreas; primpke, sebastian; gerdts, gunnar (2021): abundances of large microplastics (l-mp, 500-5000 m) in surface waters of the weser estuary and the german north sea (april 2018). pangaea, https://doi.org/10.1594/pangaea.938143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,polyolefins (polyalkenes),plastic,poly(propylene),polyolefins (polyalkenes),0.989041871
85,10,5390,-23116,5246,-22960,50-100,50-100,fragment,brown,,,85,V2.84,20e7623e4a4ef9243806aba7e9cd0133,0.861697357,0.7,TRUE,4.147599603,4,TRUE,TRUE,8,8,DiamondPeak_March162022_top_100_76-1060010.CSV,CC BY-NC,V2.84,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,b4cffb04bf17d069088aaaa86c643278,343.8588661,kimmel_center,ftir,wood fossil (untreated) cave of letters 3916,"organic materials, minerals, archeology",./wood fossil (untreated) cave of letters 3916.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/02/2007 18:24:56,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.989279481
86,11,6331,-9895,6536,-9928,<50,200-300,fiber/filament,translucent,,,86,V2.85,673016a672e4e2d1c80c968e5c8bcf02,0.651606996,0.7,FALSE,5.190069214,4,TRUE,FALSE,9,8,DiamondPeak_March162022_top_100_76-1060011.CSV,CC BY-NC,V2.85,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,6d251fd20218f810ab312acbfa85236a,17.09312347,chabuka et al. 2020,ftir,pet,polymers,petsample 87beauty c,,,,,,,,,transmittance,,,,,,thermalnicolet nexus 670 ft-ir,,,,,,,,,,,,,,,,4/cm,centaurus microscope with 10x optical objective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyterephthalates,plastic,poly(ethylene terephthalate),polyterephthalates,0.930686342
87,12,6373,-21418,6243,-21082,<50,300-400,fiber/filament,brown,,,87,V2.86,e42f6ddbda160f2a9b764f2a3475ce9e,0.872616513,0.7,TRUE,5.217986049,4,TRUE,TRUE,10,8,DiamondPeak_March162022_top_100_76-1060012.CSV,CC BY-NC,V2.86,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,f00da00deae601dab4673edd5513f22d,5.798566739,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313321
88,13,6648,-11269,6555,-11622,100-200,200-300,fragment,brown,,,88,V2.87,20e7623e4a4ef9243806aba7e9cd0133,0.857258387,0.7,TRUE,3.570691588,4,FALSE,FALSE,11,8,DiamondPeak_March162022_top_100_76-1060013.CSV,CC BY-NC,V2.87,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,9701d2ed9c931b73deb8eb7fafae3598,343.8588661,kimmel_center,ftir,wood fossil (untreated) cave of letters 3916,"organic materials, minerals, archeology",./wood fossil (untreated) cave of letters 3916.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/02/2007 18:24:56,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.989279481
89,14,6679,-11924,6371,-12134,50-100,100-200,fragment,brown,,,89,V2.88,58375be1bf614f270e8260c7ee3bea91,0.84604921,0.7,TRUE,5.974737875,4,TRUE,TRUE,1,9,DiamondPeak_March162022_top_100_76-1060014.CSV,CC BY-NC,V2.88,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,7864c38378c7294223cae04dd0909645,7.19262547,win cowger and sebastian primpke,ftir,fibre_jute,"polymer, minerals, organic materials",reflectance_5_a7_3,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_jute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.975520973
90,15,6995,-10050,7095,-10087,50-100,50-100,film,translucent,,,90,V2.89,b08cc334650263edc924e6e07e33928c,0.778726576,0.7,TRUE,5.812811023,4,TRUE,TRUE,2,9,DiamondPeak_March162022_top_100_76-1060015.CSV,CC BY-NC,V2.89,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,ccd8bd00980db27560ece236d4353423,6.110953563,kimmel_center,ftir,olive pit fresh_peel,"organic materials, minerals, archeology",./olive pit outer cuticle.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/05/2008 17:57:12,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,organic matter,0.796511144
91,16,7063,-16687,7073,-17209,<50,100-200,fiber/filament,translucent,,,91,V2.90,62e2cdd70797e7571038172e1a243b10,0.843679502,0.7,TRUE,20.01748473,4,TRUE,TRUE,3,9,DiamondPeak_March162022_top_100_76-1060016.CSV,CC BY-NC,V2.90,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,7304c7c76c4604019cc41df26156bb58,60.54761964,"flopp, de frond et al. 2021",ftir,pet 10. purple fiber bundle,polymers,pet 10. purple fiber bundle,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-09,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,12:44:41,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,7/9/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,polyterephthalates,plastic,poly(ethylene terephthalate),polyterephthalates,0.982014731
92,17,7678,-15439,8446,-15325,<50,100-200,fiber/filament,brown,,,92,V2.91,1d176bbb26b51fd2a03b065cbb7be3d2,0.804137184,0.7,TRUE,3.97383666,4,FALSE,FALSE,4,9,DiamondPeak_March162022_top_100_76-1060017.CSV,CC BY-NC,V2.91,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,3f7cebed841aa32c1de1cc08bfa5e6e5,15.43525715,"flopp, de frond et al. 2021",ftir,c7. blue fiber,polymers,c7. blue fiber,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-08,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,9:52:13,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,8/26/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.989168392
93,18,7682,-19626,7759,-19739,<50,100-200,fiber/filament,translucent,,,93,V2.92,e42f6ddbda160f2a9b764f2a3475ce9e,0.789582397,0.7,TRUE,5.713495336,4,TRUE,TRUE,5,9,DiamondPeak_March162022_top_100_76-1060018.CSV,CC BY-NC,V2.92,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,13772d362634477e3a4c3af53b82e102,5.798566739,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313321
94,19,7716,-11315,7895,-11278,<50,600-700,fiber/filament,translucent,,,94,V2.93,e42f6ddbda160f2a9b764f2a3475ce9e,0.900844677,0.7,TRUE,5.055870546,4,TRUE,TRUE,6,9,DiamondPeak_March162022_top_100_76-1060019.CSV,CC BY-NC,V2.93,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,6064187bcacdc345202deeebfa79ce2b,5.798566739,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313321
95,20,7750,-13166,7758,-13167,100-200,100-200,fragment,brown,,,95,V2.94,20e7623e4a4ef9243806aba7e9cd0133,0.811898087,0.7,TRUE,5.54821461,4,TRUE,TRUE,7,9,DiamondPeak_March162022_top_100_76-1060020.CSV,CC BY-NC,V2.94,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,ff1dd4716ca71340e3fa26f64f099fb1,343.8588661,kimmel_center,ftir,wood fossil (untreated) cave of letters 3916,"organic materials, minerals, archeology",./wood fossil (untreated) cave of letters 3916.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/02/2007 18:24:56,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.989279481
96,21,8009,-7567,7730,-7895,500-600,500-600,fragment,brown,,,96,V2.95,b08cc334650263edc924e6e07e33928c,0.84640666,0.7,TRUE,6.60721769,4,TRUE,TRUE,8,9,DiamondPeak_March162022_top_100_76-1060021.CSV,CC BY-NC,V2.95,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,d2672dfd38702f7e1014dded83a85f81,6.110953563,kimmel_center,ftir,olive pit fresh_peel,"organic materials, minerals, archeology",./olive pit outer cuticle.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/05/2008 17:57:12,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,organic matter,0.796511144
97,22,8198,-19587,8165,-19539,100-200,100-200,fragment,brown,,,97,V2.96,d9cc70b528e4ff309af9db07b66a83aa,0.812896151,0.7,TRUE,4.551498512,4,TRUE,TRUE,9,9,DiamondPeak_March162022_top_100_76-1060022.CSV,CC BY-NC,V2.96,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,ba2736a613749ab65bdaa158f2433a5e,6.774405324,usda,ftir,soil,soil,107709xs03_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.987366827
98,23,8518,-17771,7955,-17697,<50,300-400,fiber/filament,translucent,,,98,V2.97,89d1cc31dd4bcf490950a1aae7c69472,0.6785845,0.7,FALSE,3.420472516,4,FALSE,FALSE,10,9,DiamondPeak_March162022_top_100_76-1060023.CSV,CC BY-NC,V2.97,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,76dc252f755034b5b5e80af2e82f5158,21.67669808,kimmel_center,ftir,collagen (fossil bone insoluble fraction),"organic materials, minerals, archeology",./collagen (fossil bone insoluble fraction).dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/01/2007 09:04:44,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,mineral,0.810390829
99,24,8642,-10686,8585,-10462,50-100,50-100,fragment,brown,,,99,V2.98,94b2ccb77da25b58e8da3dd45ced8292,0.812798978,0.7,TRUE,6.420763468,4,TRUE,TRUE,11,9,DiamondPeak_March162022_top_100_76-1060024.CSV,CC BY-NC,V2.98,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,96c0d4feccba94a5d7040db87f85de2b,8.046903816,"suja sukumaran, thermo fisher scientific",ftir,cellulose,"polymer, minerals, organic materials",46 suja,,,,,,,,,,,omnic correlation: 90,,,,,red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,,organic matter,0.905512656
100,25,8701,-11338,8742,-11463,100-200,100-200,fragment,brown,,,100,V2.99,bb1c8ec0ba30171b514e0103d2888c2c,0.739582819,0.7,TRUE,4.261441366,4,TRUE,TRUE,1,10,DiamondPeak_March162022_top_100_76-1060025.CSV,CC BY-NC,V2.99,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,96739d118a45a30fbda39271f7b1d4e3,7.06947678,usda,ftir,soil,soil,127437xs01_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.986194497
101,26,9065,-16026,8934,-16197,50-100,100-200,fragment,brown,,,101,V2.100,206c02f52518200483c458e5affba7eb,0.800873993,0.7,TRUE,9.342043097,4,TRUE,TRUE,2,10,DiamondPeak_March162022_top_100_76-1060026.CSV,CC BY-NC,V2.100,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,32008a0ec980bb34a21f06665fb21993,11.7956918,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",reflectance_4_e7_0,,,,,,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.968946562
102,27,9213,-12892,9130,-12818,50-100,50-100,fragment,white ,,,102,V2.101,9579ab6fccd4e084aeb295969779b046,0.916198413,0.7,TRUE,13.45015668,4,TRUE,TRUE,3,10,DiamondPeak_March162022_top_100_76-1060027.CSV,CC BY-NC,V2.101,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,2be9e386fa889818414a25ce8fa38478,12.3765072,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",transmission_4_e8_0,,,,,,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.975207206
103,28,9408,-17809,9431,-17703,<50,200-300,fiber/filament,black,,,103,V2.102,b384b82486aab2e6a6f2c51ffced0f2a,0.940140626,0.7,TRUE,11.0087777,4,TRUE,TRUE,4,10,DiamondPeak_March162022_top_100_76-1060028.CSV,CC BY-NC,V2.102,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,d1386c66ad0f4244a6e0c2bb14a4a223,6.115425069,win cowger and sebastian primpke,ftir,pes,"polymer, minerals, organic materials",transmission_2_d3_0,,,,,,,,,transmission,,,,,,,white,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,fabric,california,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,polyesters,plastic,,polyesters,0.989299565
