particle,spectra,target_x,target_y,actual_x,actual_y,size_w,size_l,morphology,color,other_observation,notes,row,object_id,library_id,match_val,match_threshold,good_correlations,signal_to_noise,signal_threshold,good_signal,good_matches,x,y,file_name,license.x,col_id,session_id,file_id,sn,organization,spectrum_type,spectrum_identity,librarytype,spectrumid,owner,rruffid,ideal_chemistry,locality,source,status,url,measured_chemistry,instrument_mode,intensity_units,other_info,jcamp-dx,yfactor,deltax,instrument_used,material_color,citation,brand,item,location,width,depth,particle_massmg,tgoc,tmoc,onset,enthalpyj_g,qa_qc,framework,abbreviation,spectral_resolution,instrument_accessories,wavenumber_range,user_name,region,campaign,state,treatment,analysis,exposure_days,polymer_id,file_legacy,locationdescription,country,lat,lon,spec_hash,x_unit,y_unit,product_id,supplier,specifications,pin_id,orientation,replicate,longest_dimension,license.y,samples,lines,bands,header_offset,data_type,interleave,pixel_size,otherinfo,pressure,temperature,material_form,material_producer,number_of_accumulations,time,ratio_against_background,truncated,elementmultiply_or_elementdivide,collection_length,sample_gain,number_of_background_scans,background_gain,sample_spacing,resolution_points,number_of_fft_points,apodization,bench_serial_number,subtraction_or_addition,baseline_correction,perctransmittance_absorbance,sponsor,grating,hole_sizenm,slitum,filterperc,delays,date,molform,aperture,beamsplitter,detectordiadetport_in_sphere,sphere_diameter,acquisition_mode,scanner_speed,phase_resolution,phase_correction,zerofilling,wavenumber_accuracy,low_pass_filter,switch_gain_on,mw,contact_info,cas_number,material_quality,laser_light_used,total_acquisition_time_s,data_processing_proceedure,level_of_confidence_in_identification,smoother,density,material_class,plastic_or_not,material_class_specific,max_cor_class,max_cor_val
78,3,5944,-14064,5933,-14177,100-200,100-200,fragment,white ,,,78,V2.77,f762f1ddd3437b2d973ff8fa1e244198,0.728594126,0.7,TRUE,8.833746527,4,TRUE,TRUE,8,8,PaigeMeadow_March162022_top_100_76-990003.CSV,CC BY-NC,V2.77,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,8e11691ebf8c7909a14a9c38b2e999f0,10.56085504,aline carvalho,ftir,polystyrene,polymers,polystyrene_3_aline,,,,,,,,,atr,,,,,,"thermo nicolet 670, thermo fisher scientific",,,,,,,,,,,,,,,,4 cm-1,(atr diamond crystal),"400 to 4000 cm-1, applying 8 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,atr correction,,,,"polystyrenes (polyphenylethylenes, -methylstyrene)",plastic,polystyrene,polyolefins (polyalkenes),0.909544795
79,4,5961,-17878,6623,-17856,50-100,50-100,fragment,yellow,,,79,V2.78,45e6b3d089c8f1eb3526bf27c9cdb633,0.86172958,0.7,TRUE,7.761796172,4,TRUE,TRUE,9,8,PaigeMeadow_March162022_top_100_76-990004.CSV,CC BY-NC,V2.78,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,6588d51c2cd2dae71088d880c3ace70b,15.06956612,kimmel_center,ftir,recent pollen 3 pinus,"organic materials, minerals, archeology",./pollen 3 pinus recent.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-0.964233,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/8/2010 15:48,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.904896176
80,5,5980,-21604,5930,-21581,<50,100-200,fiber/filament,translucent,,,80,V2.79,118731ec54a0047fd12fe4bcc95f285d,0.802948001,0.7,TRUE,5.581817162,4,TRUE,TRUE,10,8,PaigeMeadow_March162022_top_100_76-990005.CSV,CC BY-NC,V2.79,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,c13adca67ef055638419564ad321584a,142.6832681,kimmel_center,ftir,cellulose,"organic materials, minerals, archeology",./cellulose.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/04/2012 15:15:04,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,,other material,0.989889914
81,6,6016,-10314,7071,-9013,50-100,50-100,fragment,brown,brown-white,,81,V2.80,8811a5ec207a29e33501445dd6f4b3da,0.773646921,0.7,TRUE,9.464248251,4,TRUE,TRUE,1,9,PaigeMeadow_March162022_top_100_76-990006.CSV,CC BY-NC,V2.80,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,f35479d21f23ce197ef64b36d92ef6fa,11.20819936,usda,ftir,soil,soil,26960xs01_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.988953384
82,7,6072,-14697,5836,-14718,50-100,100-200,fragment,brown,brown-white,,82,V2.81,01753a31301e577c5d672fece8b9f15c,0.79486091,0.7,TRUE,7.06280225,4,TRUE,TRUE,2,9,PaigeMeadow_March162022_top_100_76-990007.CSV,CC BY-NC,V2.81,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,568391e357f3a56e855d84aaccbc2a42,4.501920609,win cowger and sebastian primpke,ftir,fibre_indian_raw_cotton,"polymer, minerals, organic materials",reflectance_4_h8_2,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_indian_raw_cotton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.977185936
83,8,6106,-13594,5876,-13838,50-100,50-100,film,brown,,,83,V2.82,f810103e05c75bbbc7a9180214e5051e,0.828867152,0.7,TRUE,3.738263552,4,FALSE,FALSE,3,9,PaigeMeadow_March162022_top_100_76-990008.CSV,CC BY-NC,V2.82,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,a13ce1fe89705f03ad105a058acdd734,34.55024884,kimmel_center,ftir,"fulvic acid (soli masmia, israel; a. nissenbaum)","organic materials, minerals, archeology","./fulvic acid (soli masmia, israel, a. nissenbaum).dx kimmel",unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/2/2007 9:07,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,organic matter,0.967719567
84,9,6148,-9913,7201,-8850,<50,300-400,fiber/filament,translucent,,,84,V2.83,b2c045844d84dac75d8c3229375d753a,0.872237249,0.7,TRUE,9.963040631,4,TRUE,TRUE,4,9,PaigeMeadow_March162022_top_100_76-990009.CSV,CC BY-NC,V2.83,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,1092e04409f0b3f5096e216752a58f33,18.8702294,"flopp, de frond et al. 2021",ftir,c5. pink fiber bundle,polymers,c5. pink fiber bundle,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-09,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,12:09:57,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,7/9/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.970597704
85,10,6191,-12089,7834,-12296,50-100,50-100,film,translucent,,,85,V2.84,f123447c3f6795a1bbbc77d52f40ede7,0.797058597,0.7,TRUE,8.711821257,4,TRUE,TRUE,5,9,PaigeMeadow_March162022_top_100_76-990010.CSV,CC BY-NC,V2.84,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,74d9c940549a9aa63df81cdb38767df7,13.33178385,kimmel_center,ftir,res 9 pisticia lentiscus,"organic materials, minerals, archeology",./resin tree modern pisticia lentiscus.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/05/2008 18:52:24,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.920401392
86,11,6285,-10852,8269,-10300,100-200,100-200,fragment,black,,,86,V2.85,4e94e40a9cfdfd695d7de766f24852ca,0.708343732,0.7,TRUE,7.721737848,4,TRUE,TRUE,6,9,PaigeMeadow_March162022_top_100_76-990011.CSV,CC BY-NC,V2.85,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,4103c4d1075ee64fd2e5624616061629,7.157457775,win cowger and sebastian primpke,ftir,pp,"polymer, minerals, organic materials",reflectance_7_g10_2,,,,,,,,,reflectance,,,,,,,,"roscher, lisa; fehres, annika; reisel, lorenz; halbach, maurits; scholz-bttcher, barbara; gerriets, michaela; badewien, thomas h; shiravani, gholamreza; wurpts, andreas; primpke, sebastian; gerdts, gunnar (2021): abundances of large microplastics (l-mp, 500-5000 m) in surface waters of the weser estuary and the german north sea (april 2018). pangaea, https://doi.org/10.1594/pangaea.938143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,polyolefins (polyalkenes),plastic,poly(propylene),polyolefins (polyalkenes),0.915098493
87,12,6593,-16373,7853,-17109,100-200,100-200,fragment,yellow,"gold, foil-like",,87,V2.86,8f385cb4b2c9baefc170e29f13a9b2f0,0.78108239,0.7,TRUE,59.77802757,4,TRUE,TRUE,7,9,PaigeMeadow_March162022_top_100_76-990012.CSV,CC BY-NC,V2.86,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,6e36e7f568d6eee91495bb973e27ad6b,1349.30012,rruff,raman,leucite,minerals,leucite__r060300__broad_scan__780__0__unoriented__raman_data_raw__21366,rruff,r060300,k(si_2_al)o_6_,"alban hills, rome province, latium, italy",herb obodda,the identification of this mineral has been confirmed by x-ray diffraction and chemical analysis,rruff.info/r060300,(k_0.98_na_0.02_)_=1_al_1.00_si_2.00_o_6_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,colorless complete pseudocubic crystal showing trapezohedral faces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,,mineral,0.979564733
88,13,6690,-11079,8067,-11738,50-100,50-100,fragment,brown,,,88,V2.87,45e6b3d089c8f1eb3526bf27c9cdb633,0.879766542,0.7,TRUE,8.773754912,4,TRUE,TRUE,8,9,PaigeMeadow_March162022_top_100_76-990013.CSV,CC BY-NC,V2.87,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,fc4fa82b1df16d22a4a8a063ec3554a9,15.06956612,kimmel_center,ftir,recent pollen 3 pinus,"organic materials, minerals, archeology",./pollen 3 pinus recent.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-0.964233,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/8/2010 15:48,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.904896176
89,14,6745,-11261,8354,-10493,50-100,100-200,film,black,,,89,V2.88,5b0dd79fa633a504d5097262ae528e6a,0.910028208,0.7,TRUE,18.0610856,4,TRUE,TRUE,9,9,PaigeMeadow_March162022_top_100_76-990014.CSV,CC BY-NC,V2.88,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,1bd5f4e8acaea43c199b22b58eb8658e,487.5064542,kimmel_center,ftir,amber (baltic; a. nissenbaum),"organic materials, minerals, archeology","./amber (baltic, a. nissenbaum).dx kimmel",unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/2/2007 9:13,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,,other material,0.98971893
90,15,6818,-20180,6368,-20146,<50,400-500,fiber/filament,brown,,,90,V2.89,f39b8250cbabe47c08f802880fcc4301,0.621232095,0.7,FALSE,5.01530014,4,TRUE,FALSE,10,9,PaigeMeadow_March162022_top_100_76-990015.CSV,CC BY-NC,V2.89,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,3d1c4300baa58f8630c175ad45a8170b,79.3732196,rruff,raman,clinoptilolite-k,minerals,clinoptilolitek__r110201__broad_scan__780__0__unoriented__raman_data_processed__22442,rruff,r110201,k_6_(si_30_al_6_)o_72_&#183;20h_2_o,"conejo volcanics, agoura, santa monica mountains, los angeles county, california, usa",donald doell,the identification of this mineral has been confirmed only by single crystal x-ray diffraction.,rruff.info/r110201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,colorless tabular crystals associated with ferrierite-k r110200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,,mineral,0.97393748
91,16,7247,-5988,6873,-6115,50-100,50-100,fragment,brown,,,91,V2.90,20e7623e4a4ef9243806aba7e9cd0133,0.820711573,0.7,TRUE,4.237155479,4,TRUE,TRUE,1,10,PaigeMeadow_March162022_top_100_76-990016.CSV,CC BY-NC,V2.90,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,91021243417012417b653f9fd77d1e16,343.8588661,kimmel_center,ftir,wood fossil (untreated) cave of letters 3916,"organic materials, minerals, archeology",./wood fossil (untreated) cave of letters 3916.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/02/2007 18:24:56,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.989279481
92,17,7766,-11870,9367,-12169,<50,800-900,fiber/filament,brown,,,92,V2.91,5cf0aeaf1404351901fad4cdcc937bd4,0.858501267,0.7,TRUE,4.992012335,4,TRUE,TRUE,2,10,PaigeMeadow_March162022_top_100_76-990017.CSV,CC BY-NC,V2.91,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,0646fa6e03e5d6217f20a3e09a88878f,393.4160936,kimmel_center,ftir,"collagen (fossil >50,000 bp)","organic materials, minerals, archeology","./collagen (fossil  more than 50,000 bp).dx kimmel",unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/1/2007 13:40,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.986796265
93,18,7952,-18262,7805,-17985,50-100,100-200,fragment,translucent,,,93,V2.92,e42f6ddbda160f2a9b764f2a3475ce9e,0.804806552,0.7,TRUE,5.012166213,4,TRUE,TRUE,3,10,PaigeMeadow_March162022_top_100_76-990018.CSV,CC BY-NC,V2.92,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,0b03d2d8c5ae1b13988d60304c6e16ca,5.798566739,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313321
94,19,8573,-13068,8366,-14292,<50,1000-2000,fiber/filament,translucent,"brown-translucent, mostly translucent",,94,V2.93,d56a8ac5d23c6c54c630ec25e165dced,0.76233149,0.7,TRUE,5.135021386,4,TRUE,TRUE,4,10,PaigeMeadow_March162022_top_100_76-990019.CSV,CC BY-NC,V2.93,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,62783fec5226f85a3a54c396c406af71,5.693681452,nist chem web book,ftir,sigmacell cellulose (20 um),"polymer, minerals, organic materials",./87.txt,public domain,,,,pacific northwest national laboratory under iarpa contract,,,,reflectance,,,4.24,8.00E-10,-0.96450084,bruker tensor 37 ftir,,,,,,,,,,,,,,,,0.96450084,a 562-g integrating sphere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,solid,,2048,,,,,,,,,,,,blackman-harris 3-term,,,,,,,,,,,17-Mar,( c 6 h 10 o 5 ) n,6 mm,ge on kbr,"22 mm, 60 field of view mct",75 mm,"double-sided, forward-backward",40 khz,32,mertz,4,0.4 cm-1,open,512 points,,,9004-34-6,,,,,,,,organic matter,not plastic,,organic matter,0.891947831
95,20,8882,-8170,8905,-8130,50-100,50-100,fragment,brown,,,95,V2.94,e08f6c1985ac63197f050aaa63062b19,0.82093741,0.7,TRUE,8.709575926,4,TRUE,TRUE,5,10,PaigeMeadow_March162022_top_100_76-990020.CSV,CC BY-NC,V2.94,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,c1bb1f61578526559167fc06d67bdd64,10.46111343,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",reflectance_4_e9_0,,,,,,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.850253222
96,21,9179,-10381,8647,-10280,50-100,50-100,fragment,black,,,96,V2.95,62442505b9a1d03d2487dfcab0ba1cbd,0.759671858,0.7,TRUE,29.9883965,4,TRUE,TRUE,6,10,PaigeMeadow_March162022_top_100_76-990021.CSV,CC BY-NC,V2.95,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,640c0f45733e421599185ca12568966e,6.317115799,win cowger and sebastian primpke,ftir,aramid,"polymer, minerals, organic materials",transmission_5_e3_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,aramid,aramid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dr. dietrich mller gmbh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,polyamides (polylactams),plastic,kevlar - polyaramide,polyamides (polylactams),0.98323543
97,22,9288,-10365,9105,-9792,900-1000,1000-2000,fragment,brown,,,97,V2.96,f002d5e4d554c38cfea644f0f49bd3ec,0.873192271,0.7,TRUE,10.46466319,4,TRUE,TRUE,7,10,PaigeMeadow_March162022_top_100_76-990022.CSV,CC BY-NC,V2.96,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,790dfb904ba283ced2c116bf706a2bbe,6.511563941,usda,ftir,soil,soil,297982xn01_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.989121252
98,23,9428,-11421,10104,-11437,<50,200-300,fiber/filament,translucent,,,98,V2.97,d17f8cae31a6d96f2869bfb81ce34938,0.796090433,0.7,TRUE,5.297413638,4,TRUE,TRUE,8,10,PaigeMeadow_March162022_top_100_76-990023.CSV,CC BY-NC,V2.97,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,07160e7f11fb006c10012b346f07d92c,11.48383668,"flopp, de frond et al. 2021",ftir,c11. pink fiber,polymers,c11. pink fiber,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-08,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,13:07:15,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,8/26/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.973158018
99,24,9943,-12183,10227,-12216,400-500,600-700,fragment,brown,,,99,V2.98,62c9fe49ff6fcd21891c06a12182ec05,0.838193418,0.7,TRUE,9.876526065,4,TRUE,TRUE,9,10,PaigeMeadow_March162022_top_100_76-990024.CSV,CC BY-NC,V2.98,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,42fd9114f5925c9428cc98ce18b91a66,13.03252907,moore institute for plastic pollution research,ftir,almandine garnet,polymers and minerals,mippr_152334 - almandine garnet.rds,,,,,,,,,reflectance,,,,,,nicolet in10,,,,,,,,,,,,,,,,,,,moore institute for plastic pollution research,,,,,,,,,,,,,,,,,,,,,,,cc by-nc,181,172,427,0,4,bip,"0.000025000, 0.000025000","minerals may not be exact match to material listed as they were extracted from mineral aggregates containing the listed material, so they may just be spatially related.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,mineral,not plastic,,mineral,0.891680584
100,1,-2891,-12090,172,-13477,50-100,50-100,film,brown,"recollect: originally particle 31, spectra 6",,100,V2,a14b673ea0ba608e99a3a7791fe1e48d,0.856832,0.7,TRUE,24.99613,4,TRUE,TRUE,1,1,PaigeMeadow_March162022_top_100_1000001.CSV,CC BY-NC,V2,bd642a3cea4aa3840a4315f2642c3cae/f40f2317e5d202a006d55b15ce7d219c,ca37ff013bfd1d8d10f8714fdc0e3648,98.82236,"flopp, de frond et al. 2021",ftir,pet 14. white microsphere,polymers,pet 14. white microsphere,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-08,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,14:06:24,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,2/5/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,polyterephthalates,plastic,poly(ethylene terephthalate),polyesters,0.96712
101,1,-2170,-19326,-1951,-19684,50-100,100-200,fragment,translucent,"recollect: originally particle 35, spectra 10",,101,V2.1,a5d4409e1aafdc15e5def6b2cba387ee,0.808311,0.7,TRUE,4.823198,4,TRUE,TRUE,2,1,PaigeMeadow_March162022_top_100_1010001.CSV,CC BY-NC,V2.1,bd642a3cea4aa3840a4315f2642c3cae/f40f2317e5d202a006d55b15ce7d219c,de2261407eaccb32ffd5cc2169dcbb6c,6.670445,aline carvalho,ftir,polypropylene,polymers,polypropylene_88_aline,,,,,,,,,atr,,,,,,"thermo nicolet 670, thermo fisher scientific",,,,,,,,,,,,,,,,4 cm-1,(atr diamond crystal),"400 to 4000 cm-1, applying 8 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,atr correction,,,,polyolefins (polyalkenes),plastic,poly(propylene),polyolefins (polyalkenes),0.903105
