particle,spectra,target_x,target_y,actual_x,actual_y,size_w,size_l,morphology,color,other_observation,notes,row,object_id,library_id,match_val,match_threshold,good_correlations,signal_to_noise,signal_threshold,good_signal,good_matches,x,y,file_name,license.x,col_id,session_id,file_id,sn,organization,spectrum_type,spectrum_identity,librarytype,spectrumid,owner,rruffid,ideal_chemistry,locality,source,status,url,measured_chemistry,instrument_mode,intensity_units,other_info,jcamp-dx,yfactor,deltax,instrument_used,material_color,citation,brand,item,location,width,depth,particle_massmg,tgoc,tmoc,onset,enthalpyj_g,qa_qc,framework,abbreviation,spectral_resolution,instrument_accessories,wavenumber_range,user_name,region,campaign,state,treatment,analysis,exposure_days,polymer_id,file_legacy,locationdescription,country,lat,lon,spec_hash,x_unit,y_unit,product_id,supplier,specifications,pin_id,orientation,replicate,longest_dimension,license.y,samples,lines,bands,header_offset,data_type,interleave,pixel_size,otherinfo,pressure,temperature,material_form,material_producer,number_of_accumulations,time,ratio_against_background,truncated,elementmultiply_or_elementdivide,collection_length,sample_gain,number_of_background_scans,background_gain,sample_spacing,resolution_points,number_of_fft_points,apodization,bench_serial_number,subtraction_or_addition,baseline_correction,perctransmittance_absorbance,sponsor,grating,hole_sizenm,slitum,filterperc,delays,date,molform,aperture,beamsplitter,detectordiadetport_in_sphere,sphere_diameter,acquisition_mode,scanner_speed,phase_resolution,phase_correction,zerofilling,wavenumber_accuracy,low_pass_filter,switch_gain_on,mw,contact_info,cas_number,material_quality,laser_light_used,total_acquisition_time_s,data_processing_proceedure,level_of_confidence_in_identification,smoother,density,material_class,plastic_or_not,material_class_specific,max_cor_class,max_cor_val
183,8,,,6715,-6274,100-200,200-300,fragment,black,,,83,intensity.82,af3a57b26a6ab26502238d24898b683c,0.812528998,0.7,TRUE,10.02083058,4,TRUE,TRUE,11,7,CCSL_March142022_a_top_100_175-2000008.CSV,CC BY-NC,intensity.82,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,b0657dccee0cd1a3bbb82a3353bd6c92,11.75807449,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",transmission_4_e7_0,,,,,,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.87884465
184,9,,,6621,-5245,50-100,50-100,fragment,translucent,,,84,intensity.83,b2c045844d84dac75d8c3229375d753a,0.796680415,0.7,TRUE,4.817027337,4,TRUE,TRUE,12,7,CCSL_March142022_a_top_100_175-2000009.CSV,CC BY-NC,intensity.83,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,4ab36ad2a38804dc59ead3b979e1bc48,18.8702294,"flopp, de frond et al. 2021",ftir,c5. pink fiber bundle,polymers,c5. pink fiber bundle,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-09,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,12:09:57,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,7/9/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.970597704
185,10,,,7387,-6130,100-200,100-200,film,translucent,,,85,intensity.84,8cc79e3af239e30f74dbfbe1e1f698f6,0.896337691,0.7,TRUE,21.79010555,4,TRUE,TRUE,1,8,CCSL_March142022_a_top_100_175-2000010.CSV,CC BY-NC,intensity.84,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,f62e09dfc8f11da85aeff03e5ea0dd28,118.4212445,primpke et al. 2018,ftir,poly(vinyl stearate),"polymer, minerals, organic materials",198primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,powder,"scientific polymer products, inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyvinylesters,plastic,poly(vinyl stearate),other plastic,0.947346518
186,11,,,7166,-6460,50-100,50-100,fragment,brown,,,86,intensity.85,45e6b3d089c8f1eb3526bf27c9cdb633,0.812920043,0.7,TRUE,6.511924882,4,TRUE,TRUE,2,8,CCSL_March142022_a_top_100_175-2000011.CSV,CC BY-NC,intensity.85,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,fa2924a21cf8e5d5f6525bc1fa9bf793,15.06956612,kimmel_center,ftir,recent pollen 3 pinus,"organic materials, minerals, archeology",./pollen 3 pinus recent.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-0.964233,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/8/2010 15:48,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.904896176
187,12,,,7169,-6796,100-200,200-300,fragment,white ,white-brown,,87,intensity.86,d17f8cae31a6d96f2869bfb81ce34938,0.780121125,0.7,TRUE,5.947040816,4,TRUE,TRUE,3,8,CCSL_March142022_a_top_100_175-2000012.CSV,CC BY-NC,intensity.86,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,70c7eae0d75b6932feeeec6f15073118,11.48383668,"flopp, de frond et al. 2021",ftir,c11. pink fiber,polymers,c11. pink fiber,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-08,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,13:07:15,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,8/26/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.973158018
188,13,,,7646,-6687,100-200,100-200,fragment,yellow,yellow-brown,,88,intensity.87,a83300a203e7df7954f054242746922a,0.810293697,0.7,TRUE,6.910682866,4,TRUE,TRUE,4,8,CCSL_March142022_a_top_100_175-2000013.CSV,CC BY-NC,intensity.87,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,e2299164dbd1ddb90ad47890cb862689,6.228063812,usda,ftir,soil,soil,298004xn01_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.983591737
189,14,,,7475,-6858,<50,100-200,fragment,translucent,,,89,intensity.88,e42f6ddbda160f2a9b764f2a3475ce9e,0.813031039,0.7,TRUE,6.511125284,4,TRUE,TRUE,5,8,CCSL_March142022_a_top_100_175-2000014.CSV,CC BY-NC,intensity.88,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,09e67a2d40f87d13627221c51a57037b,5.798566739,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313321
190,15,,,7198,-8519,50-100,200-300,fragment,translucent,,,90,intensity.89,8b652374b67d0b62bfaf6cce01d1c775,0.856310641,0.7,TRUE,19.45990107,4,TRUE,TRUE,6,8,CCSL_March142022_a_top_100_175-2000015.CSV,CC BY-NC,intensity.89,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,438abb2bfd71bf5a2124974420ca0e16,10.48965705,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",transmission_4_e8_3,,,,,,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.965028649
191,16,,,7299,-9207,50-100,50-100,fragment,translucent,translucent-white,,91,intensity.90,8cc79e3af239e30f74dbfbe1e1f698f6,0.88377774,0.7,TRUE,17.44262844,4,TRUE,TRUE,7,8,CCSL_March142022_a_top_100_175-2000016.CSV,CC BY-NC,intensity.90,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,69afd0266be9a7f90e4116bd7858f988,118.4212445,primpke et al. 2018,ftir,poly(vinyl stearate),"polymer, minerals, organic materials",198primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,powder,"scientific polymer products, inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyvinylesters,plastic,poly(vinyl stearate),other plastic,0.947346518
192,17,,,7273,-9870,50-100,100-200,fragment,white ,,,92,intensity.91,98e873583efb20c618b24d1e01832bb9,0.706953298,0.7,TRUE,6.702352912,4,TRUE,TRUE,8,8,CCSL_March142022_a_top_100_175-2000017.CSV,CC BY-NC,intensity.91,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,a9da40b1165263cda88b7d2f970dae27,6.404421976,win cowger and sebastian primpke,ftir,pp,"polymer, minerals, organic materials",reflectance_7_f8_0,,,,,,,,,reflectance,,,,,,,,"roscher, lisa; fehres, annika; reisel, lorenz; halbach, maurits; scholz-bttcher, barbara; gerriets, michaela; badewien, thomas h; shiravani, gholamreza; wurpts, andreas; primpke, sebastian; gerdts, gunnar (2021): abundances of large microplastics (l-mp, 500-5000 m) in surface waters of the weser estuary and the german north sea (april 2018). pangaea, https://doi.org/10.1594/pangaea.938143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,polyolefins (polyalkenes),plastic,poly(propylene),polyolefins (polyalkenes),0.972758654
193,18,,,7176,-10381,50-100,50-100,film,translucent,,,93,intensity.92,8b652374b67d0b62bfaf6cce01d1c775,0.817278303,0.7,TRUE,9.049373463,4,TRUE,TRUE,9,8,CCSL_March142022_a_top_100_175-2000018.CSV,CC BY-NC,intensity.92,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,d9a5050124436cef064eae9f2e5cc3fe,10.48965705,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",transmission_4_e8_3,,,,,,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.965028649
194,19,,,7382,-17908,<50,1000-2000,fiber/filament,translucent,,,94,intensity.93,e42f6ddbda160f2a9b764f2a3475ce9e,0.766453817,0.7,TRUE,4.416424104,4,TRUE,TRUE,10,8,CCSL_March142022_a_top_100_175-2000019.CSV,CC BY-NC,intensity.93,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,8aae3868a76d583b26ac8bd22758146c,5.798566739,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313321
195,20,,,7193,-19874,50-100,50-100,film,white ,,,95,intensity.94,8cc79e3af239e30f74dbfbe1e1f698f6,0.917225846,0.7,TRUE,21.33064131,4,TRUE,TRUE,11,8,CCSL_March142022_a_top_100_175-2000020.CSV,CC BY-NC,intensity.94,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,3bc7578c8ccf2d51a614d0712bf113b4,118.4212445,primpke et al. 2018,ftir,poly(vinyl stearate),"polymer, minerals, organic materials",198primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,powder,"scientific polymer products, inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyvinylesters,plastic,poly(vinyl stearate),other plastic,0.947346518
196,21,,,7836,-20424,100-200,100-200,fragment,white ,,,96,intensity.95,5b0dd79fa633a504d5097262ae528e6a,0.582384893,0.7,FALSE,2.947544312,4,FALSE,FALSE,12,8,CCSL_March142022_a_top_100_175-2000021.CSV,CC BY-NC,intensity.95,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,3e51ee94ce336ea1ed947a9770ec1f12,487.5064542,kimmel_center,ftir,amber (baltic; a. nissenbaum),"organic materials, minerals, archeology","./amber (baltic, a. nissenbaum).dx kimmel",unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/2/2007 9:13,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,,other material,0.98971893
197,22,,,8107,-17069,50-100,800-900,fiber/filament,translucent,splits in two,,97,intensity.96,b2c045844d84dac75d8c3229375d753a,0.871517668,0.7,TRUE,6.489037764,4,TRUE,TRUE,1,9,CCSL_March142022_a_top_100_175-2000022.CSV,CC BY-NC,intensity.96,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,663474b5c74828f6ca36852c04195aca,18.8702294,"flopp, de frond et al. 2021",ftir,c5. pink fiber bundle,polymers,c5. pink fiber bundle,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-09,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,12:09:57,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,7/9/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.970597704
198,23,,,7678,-16375,50-100,50-100,fragment,yellow,,,98,intensity.97,45e6b3d089c8f1eb3526bf27c9cdb633,0.861267356,0.7,TRUE,8.665630663,4,TRUE,TRUE,2,9,CCSL_March142022_a_top_100_175-2000023.CSV,CC BY-NC,intensity.97,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,4c9d6890e5e43d91c2f092ab9bdc6ca1,15.06956612,kimmel_center,ftir,recent pollen 3 pinus,"organic materials, minerals, archeology",./pollen 3 pinus recent.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-0.964233,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/8/2010 15:48,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.904896176
199,24,,,7887,-16035,<50,200-300,fiber/filament,translucent,,,99,intensity.98,fa9adae66b233d863a2f052f83a97d75,0.89354818,0.7,TRUE,6.630307831,4,TRUE,TRUE,3,9,CCSL_March142022_a_top_100_175-2000024.CSV,CC BY-NC,intensity.98,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,8f5b8e68d63343887f35f68e5ae6446f,10.19306544,primpke et al. 2018,ftir,fibre hemp fine,"polymer, minerals, organic materials",86primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fibre,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,,organic matter,0.989969847
200,25,,,7986,-14703,100-200,200-300,fragment,brown,brown-white,,100,intensity.99,a5d4409e1aafdc15e5def6b2cba387ee,0.822802977,0.7,TRUE,5.62271983,4,TRUE,TRUE,4,9,CCSL_March142022_a_top_100_175-2000025.CSV,CC BY-NC,intensity.99,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,16a0bd567bdd212af3c7213d425a675a,6.670444707,aline carvalho,ftir,polypropylene,polymers,polypropylene_88_aline,,,,,,,,,atr,,,,,,"thermo nicolet 670, thermo fisher scientific",,,,,,,,,,,,,,,,4 cm-1,(atr diamond crystal),"400 to 4000 cm-1, applying 8 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,atr correction,,,,polyolefins (polyalkenes),plastic,poly(propylene),polyolefins (polyalkenes),0.903104787
201,1,,,7636,-10925,50-100,50-100,fragment,brown,,,101,intensity.100,592db9fc0162a25c3fb6406fead6d7ab,0.843733722,0.7,TRUE,12.02377636,4,TRUE,TRUE,5,9,CCSL_March142022_a_top_100_201-2250001.CSV,CC BY-NC,intensity.100,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,620119ed653593a126866c2f397dd74b,8.805942594,usda,ftir,soil,soil,297969xn01_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.983969935
202,2,,,7625,-9063,100-200,100-200,fragment,brown,,,102,intensity.101,a82e8ba42af5c95fb82a1e54d506cde7,0.892451318,0.7,TRUE,6.772844907,4,TRUE,TRUE,6,9,CCSL_March142022_a_top_100_201-2250002.CSV,CC BY-NC,intensity.101,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,3b108367d20ace7a8f687b82f96a2ccc,152.2167727,kimmel_center,ftir,"wool (llama, chile)","organic materials, minerals, archeology","./wool (llama, chile).dx kimmel",unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/01/2007 13:14:12,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,,organic matter,0.98978414
203,3,,,7663,-8893,50-100,50-100,fragment,white ,,,103,intensity.102,19b3132d350d202f5ef887c5f4498115,0.908230158,0.7,TRUE,133.4206476,4,TRUE,TRUE,7,9,CCSL_March142022_a_top_100_201-2250003.CSV,CC BY-NC,intensity.102,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,42578f7ff953562cb29fe62edf6cfd02,52.70661175,"julia, davidson",ftir,pet/pest,polymers,hidden beach45,,,,,,,,,atr,transmittance,,,,,,,"davidson, julia et al. (2023). polymer characterization of submerged plastic litter from lake tahoe, united states [dataset]. dryad. https://doi.org/10.5061/dryad.866t1g1vj",,,,,,,,,,,,,,,,,"julia, davidson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyesters,plastic,,polyterephthalates,0.910268912
204,4,,,7922,-8018,50-100,100-200,fragment,white ,white-brown,,104,intensity.103,519d61d34b230a218cd64bd81ac8d109,0.715935535,0.7,TRUE,9.775317421,4,TRUE,TRUE,8,9,CCSL_March142022_a_top_100_201-2250004.CSV,CC BY-NC,intensity.103,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,75a58e3a0ccd4b6846bc26d802d213f9,6.88279409,usda,ftir,soil,soil,297982xn04_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.985829108
205,5,,,7974,-7220,50-100,100-200,fragment,brown,,,105,intensity.104,a4baa45234e312ae719657a92fa7be9a,0.86645298,0.7,TRUE,9.301538198,4,TRUE,TRUE,9,9,CCSL_March142022_a_top_100_201-2250005.CSV,CC BY-NC,intensity.104,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,cee8583abc23573de14fae54d708e466,8.862650483,win cowger and sebastian primpke,ftir,fibre_cocoanut,"polymer, minerals, organic materials",reflectance_5_a2_2,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cocoanut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.932809227
206,6,,,7655,-6691,100-200,100-200,fragment,yellow,yellow-brown,,106,intensity.105,a83300a203e7df7954f054242746922a,0.806238956,0.7,TRUE,6.762654084,4,TRUE,TRUE,10,9,CCSL_March142022_a_top_100_201-2250006.CSV,CC BY-NC,intensity.105,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,0ae55e99d604434f35eb46f97559de85,6.228063812,usda,ftir,soil,soil,298004xn01_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.983591737
207,7,,,7699,-6504,100-200,200-300,fragment,white ,,,107,intensity.106,b9400788153c3de5325eeb1089df0d27,0.859997571,0.7,TRUE,13.89745783,4,TRUE,TRUE,11,9,CCSL_March142022_a_top_100_201-2250007.CSV,CC BY-NC,intensity.106,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,740bfd9ec7fef9c1ecb939c837ee4b8e,10.8731457,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",transmission_4_e8_2,,,,,,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.972553821
208,8,,,8351,-8962,50-100,100-200,fragment,white ,,,108,intensity.107,8b652374b67d0b62bfaf6cce01d1c775,0.847080334,0.7,TRUE,12.41963823,4,TRUE,TRUE,12,9,CCSL_March142022_a_top_100_201-2250008.CSV,CC BY-NC,intensity.107,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,aa45c5a01267d78143cfc168dc30b64a,10.48965705,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",transmission_4_e8_3,,,,,,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.965028649
209,9,,,8331,-10482,100-200,100-200,film,white ,fuzzy,,109,intensity.108,a5d4409e1aafdc15e5def6b2cba387ee,0.757885537,0.7,TRUE,6.471008179,4,TRUE,TRUE,1,10,CCSL_March142022_a_top_100_201-2250009.CSV,CC BY-NC,intensity.108,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,ed088fa0defbb2dd4f62d191da03244a,6.670444707,aline carvalho,ftir,polypropylene,polymers,polypropylene_88_aline,,,,,,,,,atr,,,,,,"thermo nicolet 670, thermo fisher scientific",,,,,,,,,,,,,,,,4 cm-1,(atr diamond crystal),"400 to 4000 cm-1, applying 8 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,atr correction,,,,polyolefins (polyalkenes),plastic,poly(propylene),polyolefins (polyalkenes),0.903104787
