particle,spectra,target_x,target_y,actual_x,actual_y,size_w,size_l,morphology,color,other_observation,notes,row,object_id,library_id,match_val,match_threshold,good_correlations,signal_to_noise,signal_threshold,good_signal,good_matches,x,y,file_name,license.x,col_id,session_id,file_id,sn,organization,spectrum_type,spectrum_identity,librarytype,spectrumid,owner,rruffid,ideal_chemistry,locality,source,status,url,measured_chemistry,instrument_mode,intensity_units,other_info,jcamp-dx,yfactor,deltax,instrument_used,material_color,citation,brand,item,location,width,depth,particle_massmg,tgoc,tmoc,onset,enthalpyj_g,qa_qc,framework,abbreviation,spectral_resolution,instrument_accessories,wavenumber_range,user_name,region,campaign,state,treatment,analysis,exposure_days,polymer_id,file_legacy,locationdescription,country,lat,lon,spec_hash,x_unit,y_unit,product_id,supplier,specifications,pin_id,orientation,replicate,longest_dimension,license.y,samples,lines,bands,header_offset,data_type,interleave,pixel_size,otherinfo,pressure,temperature,material_form,material_producer,number_of_accumulations,time,ratio_against_background,truncated,elementmultiply_or_elementdivide,collection_length,sample_gain,number_of_background_scans,background_gain,sample_spacing,resolution_points,number_of_fft_points,apodization,bench_serial_number,subtraction_or_addition,baseline_correction,perctransmittance_absorbance,sponsor,grating,hole_sizenm,slitum,filterperc,delays,date,molform,aperture,beamsplitter,detectordiadetport_in_sphere,sphere_diameter,acquisition_mode,scanner_speed,phase_resolution,phase_correction,zerofilling,wavenumber_accuracy,low_pass_filter,switch_gain_on,mw,contact_info,cas_number,material_quality,laser_light_used,total_acquisition_time_s,data_processing_proceedure,level_of_confidence_in_identification,smoother,density,material_class,plastic_or_not,material_class_specific,max_cor_class,max_cor_val
78,3,,,-2971,-10175,50-100,100-200,fragment,white ,white-gray,,78,V2.151,1324438a7c2c411e87dd796acbcade38,0.53004,0.7,FALSE,5.632421,4,TRUE,FALSE,12,11,CUES_March242022_a_top_100_76-1000003.CSV,CC BY-NC,V2.151,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,58bbe76a2534118256d2ccd2dd1a75ac,15.4801,rruff,raman,phlogopite,minerals,phlogopite__r070330__broad_scan__532__0__unoriented__raman_data_raw__14692,rruff,r070330,kmg_3_(si_3_al)o_10_(oh)_2_,"little chief mine, whitehorse, yukon territory, canada",mark mauthner,the identification of this mineral has been confirmed by x-ray diffraction and chemical analysis,rruff.info/r070330,k_1.00_(mg_2.65_fe^2+^_0.34_ti_0.01_)_=3_(si_2.98_al_1.02_)o_10_((oh)_1.77_f_0.23_)_=2_; (gray area) trace amounts of mn; oh by charge balance; light phase is diopside: ca_1.00_(mg_0.96_fe_0.04_)_=1_si_2.00_o_6_; dark phase: mg-rich chlorite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,green micaceous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,,mineral,0.755894
79,4,,,-2979,-3137,100-200,100-200,fragment,brown,overlaps with point 71,,79,V2.152,a5223bf444c5ec834119627389769375,0.738329,0.7,TRUE,4.398664,4,TRUE,TRUE,13,11,CUES_March242022_a_top_100_76-1000004.CSV,CC BY-NC,V2.152,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,e3d332080e450748f9d176bcde9e4faa,7.045052,usda,ftir,soil,soil,101747xs01_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.989143
80,5,,,-2079,-2517,<50,400-500,fiber/filament,white ,white-translucent; close to edge,,80,V2.153,ce11332b47cc8df3d7aff02862e0e150,0.520344,0.7,FALSE,3.290926,4,FALSE,FALSE,14,11,CUES_March242022_a_top_100_76-1000005.CSV,CC BY-NC,V2.153,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,c4265a0126644ebc16d3617a86cc6325,18.35423,primpke et al. 2018,ftir,cellulose,"polymer, minerals, organic materials",32primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,transparent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foil,ptz gmbh + co. folien kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,,other plastic,0.970979
81,6,,,-2109,-6976,50-100,50-100,fragment,white ,white-brown,,81,V2.154,d96cac92ab746d4a955d85e50630a81b,0.757754,0.7,TRUE,6.606991,4,TRUE,TRUE,1,12,CUES_March242022_a_top_100_76-1000006.CSV,CC BY-NC,V2.154,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,24e945be923bf5b92235f939449df3d4,10.33305,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",reflectance_4_e8_0,,,,,,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.973421
82,7,,,-2430,-11441,<50,600-700,fiber/filament,translucent,,,82,V2.155,b384b82486aab2e6a6f2c51ffced0f2a,0.937765,0.7,TRUE,7.016905,4,TRUE,TRUE,2,12,CUES_March242022_a_top_100_76-1000007.CSV,CC BY-NC,V2.155,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,d88b24d2e09524c0a01c25358345ca10,6.115425,win cowger and sebastian primpke,ftir,pes,"polymer, minerals, organic materials",transmission_2_d3_0,,,,,,,,,transmission,,,,,,,white,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,fabric,california,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,polyesters,plastic,,polyesters,0.9893
83,8,,,-2367,-15243,100-200,200-300,fragment,brown,overlaps with point 76,,83,V2.156,53819175de66a8e77d3860a1df7a4be8,0.858138,0.7,TRUE,5.417093,4,TRUE,TRUE,3,12,CUES_March242022_a_top_100_76-1000008.CSV,CC BY-NC,V2.156,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,0a31a5647b3cd83786f11de49f0ff9f7,7.282818,win cowger and sebastian primpke,ftir,fibre_grass,"polymer, minerals, organic materials",reflectance_5_a5_1,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.967112
84,9,,,-881,-14215,50-100,50-100,fragment,translucent,translucent-gray,,84,V2.157,e2c6a3ef856e3f73ab066bfb8f4e14d7,0.783918,0.7,TRUE,28.75548,4,TRUE,TRUE,4,12,CUES_March242022_a_top_100_76-1000009.CSV,CC BY-NC,V2.157,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,a97a8d67a6597f3b3f5b54dc1ddd1503,38.32679,rachel kozloski,ftir,ptfe,polymers,,,,,,,,,,transmission,,"sample received from manufacturer and ground into microparticles in the lab
spectra collected with thermofisher in10 uftir (cooled), transmission mode (absorbance),
resolution = 8, aperture = 50umx50um, filter = beer-norton, step = 25um",,,,,,,,,,,,,,,,,,,,,,,rachel kozloski,,,,,,,,,,,,,,,,,,,,,,,cc by-nc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyhaloolefins (vinylhalides),plastic,poly(tetrafluoroethylene),polyhaloolefins (vinylhalides),0.967528
85,10,,,-946,-14566,<50,400-500,fiber/filament,translucent,translucent-gray,,85,V2.158,118731ec54a0047fd12fe4bcc95f285d,0.738833,0.7,TRUE,4.398616,4,TRUE,TRUE,5,12,CUES_March242022_a_top_100_76-1000010.CSV,CC BY-NC,V2.158,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,8eb4c8f744238bedf1e132e4de504051,142.6833,kimmel_center,ftir,cellulose,"organic materials, minerals, archeology",./cellulose.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/04/2012 15:15:04,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,,other material,0.98989
86,11,,,-1117,-20375,<50,500-600,fiber/filament,translucent,translucent-gray,,86,V2.159,19f0dfda89b2b7e5c139aff49af138be,0.726326,0.7,TRUE,5.026434,4,TRUE,TRUE,6,12,CUES_March242022_a_top_100_76-1000011.CSV,CC BY-NC,V2.159,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,65412b9288f473411c89d99cc61ae7f0,13.06353,kimmel_center,ftir,"basalt from qazrin, golan heights","organic materials, minerals, archeology","./basalt from qazrin, golan heights.dx kimmel",unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/04/2009 14:23:48,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.905234
87,12,,,-934,-21935,<50,200-300,fiber/filament,translucent,translucent-gray,,87,V2.160,e42f6ddbda160f2a9b764f2a3475ce9e,0.888121,0.7,TRUE,7.557745,4,TRUE,TRUE,7,12,CUES_March242022_a_top_100_76-1000012.CSV,CC BY-NC,V2.160,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,aa4874e2994abf5b762042d8fe284b7a,5.798567,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313
88,13,,,-694,-22642,<50,700-800,fiber/filament,black,disappears into edge,,88,V2.161,e42f6ddbda160f2a9b764f2a3475ce9e,0.840045,0.7,TRUE,6.729215,4,TRUE,TRUE,8,12,CUES_March242022_a_top_100_76-1000013.CSV,CC BY-NC,V2.161,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,66d3f8d95255405df6e7691e55b6c918,5.798567,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313
89,14,,,-491,-22494,<50,400-500,fiber/filament,translucent,,,89,V2.162,118731ec54a0047fd12fe4bcc95f285d,0.813621,0.7,TRUE,5.589902,4,TRUE,TRUE,9,12,CUES_March242022_a_top_100_76-1000014.CSV,CC BY-NC,V2.162,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,8272f20f16da5cef7c405a64bea61d9e,142.6833,kimmel_center,ftir,cellulose,"organic materials, minerals, archeology",./cellulose.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/04/2012 15:15:04,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,,other material,0.98989
90,15,,,-456,-14960,50-100,50-100,fragment,brown,brown-translucent,,90,V2.163,a01605f6140db02bbce7f218e72b9172,0.660565,0.7,FALSE,5.325117,4,TRUE,FALSE,10,12,CUES_March242022_a_top_100_76-1000015.CSV,CC BY-NC,V2.163,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,daefbccb930f53d6b960ad3c95ab5acd,272.8744,rruff,ftir,enstatite,minerals,infrared/processed/enstatite__r040094-1__infrared__infrared_data_processed__262.txt,rruff,r040094,mgsio_3_,unknown,university of arizona mineral museum,the identification of this mineral has been confirmed by x-ray diffraction and chemical analysis,rruff.info/r040094,(mg_0.84_fe_0.15_)(si_0.99_al_0.01_)o_3_; = enstatite :  [box](mg_0.83_fe_0.14_na_0.01_ca_0.01_)_7_(si_0.99_al_0.01_)_8_o_22_(oh)_2_ = anthophyllite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dark green massive, associated with anthophyllite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,,mineral,0.918268
91,16,,,-630,-3355,50-100,100-200,fragment,brown,,,91,V2.164,b08cc334650263edc924e6e07e33928c,0.796934,0.7,TRUE,5.174976,4,TRUE,TRUE,11,12,CUES_March242022_a_top_100_76-1000016.CSV,CC BY-NC,V2.164,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,85fb6eaf4719af446766f2db0fd97a60,6.110954,kimmel_center,ftir,olive pit fresh_peel,"organic materials, minerals, archeology",./olive pit outer cuticle.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/05/2008 17:57:12,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,organic matter,0.796511
92,17,,,-630,-2870,<50,200-300,fiber/filament,translucent,,,92,V2.165,a39e073e5d91d69724b3452da7c7ec6f,0.68282,0.7,FALSE,5.511381,4,TRUE,FALSE,12,12,CUES_March242022_a_top_100_76-1000017.CSV,CC BY-NC,V2.165,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,5b665237edc3a10a51a08d30d48c085e,86.59048,kimmel_center,ftir,pumice (tel dor area h iron age),"organic materials, minerals, archeology",./pumice (tel dor area h iron age).dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,########,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,,other material,0.959448
93,18,,,-231,-3775,50-100,100-200,fragment,white ,,,93,V2.166,96c13eaf7db6408472bf75d506ff7ddf,0.757662,0.7,TRUE,6.220919,4,TRUE,TRUE,13,12,CUES_March242022_a_top_100_76-1000018.CSV,CC BY-NC,V2.166,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,65b01a16caa091207f683bb37d2b44a0,19.66771,"julia, davidson",ftir,abs,polymers,south sand harbor128,,,,,,,,,atr,transmittance,,,,,,,"davidson, julia et al. (2023). polymer characterization of submerged plastic litter from lake tahoe, united states [dataset]. dryad. https://doi.org/10.5061/dryad.866t1g1vj",,,,,,,,,,,,,,,,,"julia, davidson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other plastic,plastic,acrylonitrile butadiene styrene (abs),other plastic,0.918802
94,19,,,-121,-5838,<50,100-200,fiber/filament,translucent,translucent-gray,,94,V2.167,e42f6ddbda160f2a9b764f2a3475ce9e,0.858748,0.7,TRUE,5.499664,4,TRUE,TRUE,14,12,CUES_March242022_a_top_100_76-1000019.CSV,CC BY-NC,V2.167,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,af2f0a824627749313e78692af5c145a,5.798567,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313
95,20,,,-60,-7075,50-100,50-100,film,translucent,,,95,V2.168,96760317b0ecdb142fa336fd4ca36efd,0.835093,0.7,TRUE,4.870283,4,TRUE,TRUE,1,13,CUES_March242022_a_top_100_76-1000020.CSV,CC BY-NC,V2.168,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,19a768216d90439505191462a5ac52f4,6.027819,aline carvalho,ftir,polyethylene,polymers,polyethylene_202_aline,,,,,,,,,atr,,,,,,"thermo nicolet 670, thermo fisher scientific",,,,,,,,,,,,,,,,4 cm-1,(atr diamond crystal),"400 to 4000 cm-1, applying 8 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,atr correction,,,,polyolefins (polyalkenes),plastic,poly(ethylene),polyolefins (polyalkenes),0.906962
96,21,,,20,-22082,<50,200-300,fiber/filament,black,gray,,96,V2.169,f2502a26ee4337c49c9e274b03639ece,0.865529,0.7,TRUE,5.642294,4,TRUE,TRUE,2,13,CUES_March242022_a_top_100_76-1000021.CSV,CC BY-NC,V2.169,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,cb6a6e94d23c74f96e8056c9f1ec1802,5.600186,win cowger and sebastian primpke,ftir,fibre_cotton_combers,"polymer, minerals, organic materials",transmission_4_h4_3,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_combers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.976325
97,22,,,141,-22425,50-100,100-200,fragment,white ,,,97,V2.170,8b652374b67d0b62bfaf6cce01d1c775,0.876909,0.7,TRUE,11.95117,4,TRUE,TRUE,3,13,CUES_March242022_a_top_100_76-1000022.CSV,CC BY-NC,V2.170,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,88bccdd6a6cb80cc219f97457c31502d,10.48966,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",transmission_4_e8_3,,,,,,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.965029
98,23,,,146,-22592,100-200,100-200,fragment,black,,,98,V2.171,f661ea9cbb900f1b8b2b8a9ae7dd0130,0.848672,0.7,TRUE,10.60516,4,TRUE,TRUE,4,13,CUES_March242022_a_top_100_76-1000023.CSV,CC BY-NC,V2.171,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,92d39247878745177e497dec82051411,6.55734,usda,ftir,soil,soil,78816xs02_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.982288
99,24,,,394,-23130,<50,300-400,fiber/filament,translucent,disappears into edge,,99,V2.172,f2502a26ee4337c49c9e274b03639ece,0.709913,0.7,TRUE,4.203135,4,TRUE,TRUE,5,13,CUES_March242022_a_top_100_76-1000024.CSV,CC BY-NC,V2.172,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,37b548a6eba25ed278c0a78f9d213e72,5.600186,win cowger and sebastian primpke,ftir,fibre_cotton_combers,"polymer, minerals, organic materials",transmission_4_h4_3,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_combers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.976325
100,25,,,630,-22846,200-300,300-400,fragment,brown,,,100,V2.173,8cc79e3af239e30f74dbfbe1e1f698f6,0.84894,0.7,TRUE,20.88276,4,TRUE,TRUE,6,13,CUES_March242022_a_top_100_76-1000025.CSV,CC BY-NC,V2.173,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,bcb93d92ad18cf965ad9a8a41857d7ee,118.4212,primpke et al. 2018,ftir,poly(vinyl stearate),"polymer, minerals, organic materials",198primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,powder,"scientific polymer products, inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyvinylesters,plastic,poly(vinyl stearate),other plastic,0.947347
101,1,,,291,-21424,50-100,200-300,fragment,translucent,,,101,V2,8b652374b67d0b62bfaf6cce01d1c775,0.809495,0.7,TRUE,7.762222,4,TRUE,TRUE,1,1,CUES_March242022_a_top_100_101-1250001.CSV,CC BY-NC,V2,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,b4387721be495faf5d084b89e0deb144,10.48966,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",transmission_4_e8_3,,,,,,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.965029
102,2,,,629,-14256,50-100,50-100,fragment,brown,,,102,V2.1,f15ed4ed0ef2013b846882420838e60e,0.856757,0.7,TRUE,7.155292,4,TRUE,TRUE,2,1,CUES_March242022_a_top_100_101-1250002.CSV,CC BY-NC,V2.1,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,474c2a885c827cdebefb56bad0d652aa,9.057368,win cowger and sebastian primpke,ftir,fibre_cocoanut,"polymer, minerals, organic materials",reflectance_5_a2_3,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cocoanut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.986784
103,3,,,383,-10240,<50,200-300,fiber/filament,translucent,translucent-brown,,103,V2.2,e42f6ddbda160f2a9b764f2a3475ce9e,0.823722,0.7,TRUE,4.55014,4,TRUE,TRUE,3,1,CUES_March242022_a_top_100_101-1250003.CSV,CC BY-NC,V2.2,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,d25636281e23d0c6912ac915ac5951b0,5.798567,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313
104,4,,,526,-7846,<50,100-200,fiber/filament,translucent,,,104,V2.3,be71a3487c9d28959d48594e1daca915,0.852014,0.7,TRUE,5.74129,4,TRUE,TRUE,4,1,CUES_March242022_a_top_100_101-1250004.CSV,CC BY-NC,V2.3,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,2e26fac1d03e7161592118b257cca099,124.1347,rruff,raman,hendersonite,minerals,hendersonite__r070467__broad_scan__785__0__unoriented__raman_data_raw__17502,rruff,r070467,"ca_1.3_(v^5+^,v^4+^)_6_o_16_&#183;6h_2_o","mineral joe no. 1 mine, paradox valley, uravan district, montrose county, colorado, usa",michael scott,the identification of this mineral is not yet confirmed.,rruff.info/r070467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black to dark green massive associated with rounded pebbles of quartz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,,mineral,0.955175
