particle,spectra,target_x,target_y,actual_x,actual_y,size_w,size_l,morphology,color,other_observation,notes,row,object_id,library_id,match_val,match_threshold,good_correlations,signal_to_noise,signal_threshold,good_signal,good_matches,x,y,file_name,license.x,col_id,session_id,file_id,sn,organization,spectrum_type,spectrum_identity,librarytype,spectrumid,owner,rruffid,ideal_chemistry,locality,source,status,url,measured_chemistry,instrument_mode,intensity_units,other_info,jcamp-dx,yfactor,deltax,instrument_used,material_color,citation,brand,item,location,width,depth,particle_massmg,tgoc,tmoc,onset,enthalpyj_g,qa_qc,framework,abbreviation,spectral_resolution,instrument_accessories,wavenumber_range,user_name,region,campaign,state,treatment,analysis,exposure_days,polymer_id,file_legacy,locationdescription,country,lat,lon,spec_hash,x_unit,y_unit,product_id,supplier,specifications,pin_id,orientation,replicate,longest_dimension,license.y,samples,lines,bands,header_offset,data_type,interleave,pixel_size,otherinfo,pressure,temperature,material_form,material_producer,number_of_accumulations,time,ratio_against_background,truncated,elementmultiply_or_elementdivide,collection_length,sample_gain,number_of_background_scans,background_gain,sample_spacing,resolution_points,number_of_fft_points,apodization,bench_serial_number,subtraction_or_addition,baseline_correction,perctransmittance_absorbance,sponsor,grating,hole_sizenm,slitum,filterperc,delays,date,molform,aperture,beamsplitter,detectordiadetport_in_sphere,sphere_diameter,acquisition_mode,scanner_speed,phase_resolution,phase_correction,zerofilling,wavenumber_accuracy,low_pass_filter,switch_gain_on,mw,contact_info,cas_number,material_quality,laser_light_used,total_acquisition_time_s,data_processing_proceedure,level_of_confidence_in_identification,smoother,density,material_class,plastic_or_not,material_class_specific,max_cor_class,max_cor_val
79,4,2391,-6050,2699,-5188,<50,100-200,fiber/filament,translucent,,,79,V2.102,e42f6ddbda160f2a9b764f2a3475ce9e,0.903426518,0.7,TRUE,5.458613545,4,TRUE,TRUE,7,9,MeeksBay_March232022_1_100_76-1000004.CSV,CC BY-NC,V2.102,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,4620de3ad7a82204436157576485a66c,5.798566739,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313321
80,5,2466,-17736,3379,-18582,50-100,50-100,fragment,yellow,,,80,V2.103,45e6b3d089c8f1eb3526bf27c9cdb633,0.871360423,0.7,TRUE,7.013991998,4,TRUE,TRUE,8,9,MeeksBay_March232022_1_100_76-1000005.CSV,CC BY-NC,V2.103,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,5220b490c9c2037fed4d425cfdab0f54,15.06956612,kimmel_center,ftir,recent pollen 3 pinus,"organic materials, minerals, archeology",./pollen 3 pinus recent.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-0.964233,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/8/2010 15:48,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.904896176
81,6,2599,-15384,2338,-15921,50-100,50-100,fragment,brown,,,81,V2.104,53819175de66a8e77d3860a1df7a4be8,0.831258715,0.7,TRUE,5.107902157,4,TRUE,TRUE,9,9,MeeksBay_March232022_1_100_76-1000006.CSV,CC BY-NC,V2.104,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,b41f04f014d0a7c432de82cf035478e3,7.2828181,win cowger and sebastian primpke,ftir,fibre_grass,"polymer, minerals, organic materials",reflectance_5_a5_1,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.967112471
82,7,2659,-16593,3493,-15856,<50,50-100,fiber/filament,black,,,82,V2.105,ea82c4305ebb7a4493836200a35ba66b,0.82894632,0.7,TRUE,7.640710413,4,TRUE,TRUE,10,9,MeeksBay_March232022_1_100_76-1000007.CSV,CC BY-NC,V2.105,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,54846cd4d5fb9673cb2442e4879c2101,254.2105698,raman open database,raman,o5 ta2,crystallography,3500072,public domain,,,,,,,,,arbitrary units,http://solsa.crystallography.net/rod/3500072.rod,4.24,1,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,26.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,,mineral,0.885420018
83,8,2690,-19147,2346,-19984,<50,200-300,fiber/filament,translucent,,,83,V2.106,45080641d25796f832aa90164d100f86,0.910393325,0.7,TRUE,11.61145878,4,TRUE,TRUE,11,9,MeeksBay_March232022_1_100_76-1000008.CSV,CC BY-NC,V2.106,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,3f676c5d32ad4088e19c78e7e66f3441,12.44360513,"flopp, de frond et al. 2021",ftir,cotton 13. yellow fiber,polymers,cotton 13. yellow fiber,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-08,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,16:49:34,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,2/13/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.987585685
84,9,2748,-12020,2960,-13137,100-200,200-300,fragment,white ,,,84,V2.107,8b652374b67d0b62bfaf6cce01d1c775,0.83684638,0.7,TRUE,10.51876151,4,TRUE,TRUE,12,9,MeeksBay_March232022_1_100_76-1000009.CSV,CC BY-NC,V2.107,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,329bcf01541f1824cc134cc530f4e596,10.48965705,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",transmission_4_e8_3,,,,,,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.965028649
85,10,2796,-19000,2760,-19979,50-100,100-200,fragment,brown,,,85,V2.108,8a4f9147aa6a26c329eac8964dcf5f63,0.853308372,0.7,TRUE,6.544200776,4,TRUE,TRUE,1,10,MeeksBay_March232022_1_100_76-1000010.CSV,CC BY-NC,V2.108,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,e72c38621d7fe265be59adadf42f6d00,4.821292794,win cowger and sebastian primpke,ftir,fibre_turf,"polymer, minerals, organic materials",reflectance_5_a12_1,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_turf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.962091515
86,11,3006,-14981,3222,-14516,50-100,50-100,film,brown,,,86,V2.109,53819175de66a8e77d3860a1df7a4be8,0.858640974,0.7,TRUE,8.073020785,4,TRUE,TRUE,2,10,MeeksBay_March232022_1_100_76-1000011.CSV,CC BY-NC,V2.109,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,f2d96ca9abbf41770f09f784424a4c9d,7.2828181,win cowger and sebastian primpke,ftir,fibre_grass,"polymer, minerals, organic materials",reflectance_5_a5_1,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.967112471
87,12,3073,-17130,4710,-15703,50-100,100-200,fragment,translucent,,,87,V2.110,8b652374b67d0b62bfaf6cce01d1c775,0.82876825,0.7,TRUE,11.07267321,4,TRUE,TRUE,3,10,MeeksBay_March232022_1_100_76-1000012.CSV,CC BY-NC,V2.110,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,be99ccfab2eecfa189a312e4547286a0,10.48965705,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",transmission_4_e8_3,,,,,,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.965028649
88,13,3084,-17367,5333,-17659,50-100,50-100,fragment,white ,,,88,V2.111,45e6b3d089c8f1eb3526bf27c9cdb633,0.824370758,0.7,TRUE,5.740130484,4,TRUE,TRUE,4,10,MeeksBay_March232022_1_100_76-1000013.CSV,CC BY-NC,V2.111,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,136f2d7db7d49ecc017228ac39b72689,15.06956612,kimmel_center,ftir,recent pollen 3 pinus,"organic materials, minerals, archeology",./pollen 3 pinus recent.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-0.964233,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/8/2010 15:48,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.904896176
89,14,3185,-13225,3091,-13110,<50,100-200,fiber/filament,brown,,,89,V2.112,4c4b715087641021d890eba8c14f2300,0.715530067,0.7,TRUE,3.790943597,4,FALSE,FALSE,5,10,MeeksBay_March232022_1_100_76-1000014.CSV,CC BY-NC,V2.112,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,5625aafdfd251e055f7e04c91914781d,263.5797366,kimmel_center,ftir,resin (camphiphora (mor); a. nissenbaum),"organic materials, minerals, archeology","./resin (camphiphora (mor), a. nissenbaum).dx kimmel",unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/2/2007 9:31,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.989789466
90,15,3234,-2871,2612,-2602,100-200,200-300,film,brown,,,90,V2.113,878f3712aa476a292040b20de55e19c0,0.886612152,0.7,TRUE,5.606399186,4,TRUE,TRUE,6,10,MeeksBay_March232022_1_100_76-1000015.CSV,CC BY-NC,V2.113,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,559a750fe3024d1444776691c88f75ca,373.9029915,kimmel_center,ftir,fulvic acid (huleh peat; a. nissenbaum),"organic materials, minerals, archeology","./fulvic acid (huleh peat, a. nissenbaum).dx kimmel",unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/2/2007 9:17,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.988876575
91,16,3296,-15321,3031,-14168,100-200,100-200,fragment,brown,,,91,V2.114,153254d0ae4ead546ebd9de8f5b7d45a,0.866987484,0.7,TRUE,7.049484172,4,TRUE,TRUE,7,10,MeeksBay_March232022_1_100_76-1000016.CSV,CC BY-NC,V2.114,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,f7381f4f2597857f84b9b233546e8d79,6.926434802,usda,ftir,soil,soil,107698xs04_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.983492437
92,17,3342,-11573,4992,-13150,50-100,50-100,fragment,brown,,,92,V2.115,45e6b3d089c8f1eb3526bf27c9cdb633,0.887466663,0.7,TRUE,7.278920331,4,TRUE,TRUE,8,10,MeeksBay_March232022_1_100_76-1000017.CSV,CC BY-NC,V2.115,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,a0401d518227e7041c1aeff68454e36a,15.06956612,kimmel_center,ftir,recent pollen 3 pinus,"organic materials, minerals, archeology",./pollen 3 pinus recent.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-0.964233,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/8/2010 15:48,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.904896176
93,18,3355,-13777,3362,-14152,<50,200-300,fiber/filament,translucent,,,93,V2.116,45080641d25796f832aa90164d100f86,0.892286973,0.7,TRUE,7.460480405,4,TRUE,TRUE,9,10,MeeksBay_March232022_1_100_76-1000018.CSV,CC BY-NC,V2.116,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,a05140373cbc347bdf85015d47b4d882,12.44360513,"flopp, de frond et al. 2021",ftir,cotton 13. yellow fiber,polymers,cotton 13. yellow fiber,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-08,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,16:49:34,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,2/13/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.987585685
94,19,3515,-17723,4812,-19461,50-100,100-200,fragment,brown,,,94,V2.117,20e7623e4a4ef9243806aba7e9cd0133,0.861543134,0.7,TRUE,4.544626646,4,TRUE,TRUE,10,10,MeeksBay_March232022_1_100_76-1000019.CSV,CC BY-NC,V2.117,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,561250d5aa2232d5d50d5cc5ba70addf,343.8588661,kimmel_center,ftir,wood fossil (untreated) cave of letters 3916,"organic materials, minerals, archeology",./wood fossil (untreated) cave of letters 3916.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/02/2007 18:24:56,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.989279481
95,20,3549,-7246,3606,-6292,100-200,100-200,fragment,brown,,,95,V2.118,22ae54239631f1a5e642cf913a6023f5,0.632609811,0.7,FALSE,4.770847643,4,TRUE,FALSE,11,10,MeeksBay_March232022_1_100_76-1000020.CSV,CC BY-NC,V2.118,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,c3db8fab92c1bd1ca16a2b2b637825be,2.894334911,rruff,raman,anthoinite,minerals,anthoinite__r070025__broad_scan__532__0__unoriented__raman_data_raw__16223,rruff,r070025,alw^6+^o_3_(oh)_3_,"kyakabingu, bumbogo, rwanda",michael scott,the identification of this mineral is not yet confirmed.,rruff.info/r070025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"white, waxy flaky crystals associated with tan colored jarosite on quartz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,,mineral,0.599737329
96,21,3722,-17960,5341,-17750,50-100,50-100,fragment,brown,,,96,V2.119,df48dfe89390c343ccb8c83d2fcea8e0,0.833463205,0.7,TRUE,5.176779089,4,TRUE,TRUE,12,10,MeeksBay_March232022_1_100_76-1000021.CSV,CC BY-NC,V2.119,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,11e2d1edfd6d56fdbdaa382f80596e46,170.320581,kimmel_center,ftir,collagen (bone fossil 8),"organic materials, minerals, archeology",./collagen (bone fossil insoluble 8).dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/01/2007 09:21:56,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.989134499
97,22,3736,-12914,5528,-13461,100-200,100-200,fragment,brown,,,97,V2.120,d9cc70b528e4ff309af9db07b66a83aa,0.804729358,0.7,TRUE,6.802808558,4,TRUE,TRUE,1,11,MeeksBay_March232022_1_100_76-1000022.CSV,CC BY-NC,V2.120,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,aecf57e90e28c5408ab9f8f7e5d7da05,6.774405324,usda,ftir,soil,soil,107709xs03_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.987366827
98,23,4354,-20653,4405,-20837,50-100,100-200,fragment,white ,,,98,V2.121,e42f6ddbda160f2a9b764f2a3475ce9e,0.913155562,0.7,TRUE,8.017852494,4,TRUE,TRUE,2,11,MeeksBay_March232022_1_100_76-1000023.CSV,CC BY-NC,V2.121,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,8a25973b90e187f7e90de4ec0b9c472c,5.798566739,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313321
99,24,4475,-14821,4589,-14826,50-100,50-100,fragment,brown,,,99,V2.122,58d4db4ff42b1a190eb73bf9786aaf87,0.882151583,0.7,TRUE,8.093214235,4,TRUE,TRUE,3,11,MeeksBay_March232022_1_100_76-1000024.CSV,CC BY-NC,V2.122,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,6ce7a1367106cd2d156631c113df4c11,7.316206418,usda,ftir,soil,soil,297971xn04_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.984842365
100,25,4607,-3182,4733,-3308,50-100,50-100,fragment,brown,,,100,V2.123,01c1d7798c98cd0d730357d28e28591d,0.799803871,0.7,TRUE,6.017302467,4,TRUE,TRUE,4,11,MeeksBay_March232022_1_100_76-1000025.CSV,CC BY-NC,V2.123,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,97d3fdb48bb0c709e53a94a1740e701f,7.55590337,usda,ftir,soil,soil,127446xs01_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.987413797
101,1,4615,-4393,4993,-4433,200-300,200-300,fragment,brown,,,101,V2,e08f6c1985ac63197f050aaa63062b19,0.828991446,0.7,TRUE,6.220559193,4,TRUE,TRUE,1,1,MeeksBay_March232022_1_100_101-1240001.CSV,CC BY-NC,V2,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,8959861cff417562c04bdb4413b0bdc9,10.46111343,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",reflectance_4_e9_0,,,,,,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.850253222
102,2,4687,-18340,6147,-18837,<50,1000-2000,fiber/filament,translucent,,,102,V2.1,e42f6ddbda160f2a9b764f2a3475ce9e,0.78851372,0.7,TRUE,5.895005151,4,TRUE,TRUE,2,1,MeeksBay_March232022_1_100_101-1240002.CSV,CC BY-NC,V2.1,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,58a52d6825bf56808e143b1d9657fb06,5.798566739,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313321
103,3,4782,-4088,4956,-3969,50-100,100-200,fragment,white ,,,103,V2.2,0ec53a45060d606b24c4dbeaeadb9423,0.792746671,0.7,TRUE,8.027073854,4,TRUE,TRUE,3,1,MeeksBay_March232022_1_100_101-1240003.CSV,CC BY-NC,V2.2,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,29444450d6a905ac22bd39155d8899a7,23.37366103,win cowger and sebastian primpke,ftir,pe,"polymer, minerals, organic materials",atr_6_c10_2,,,,,,,,,atr,,,,,,,,"roscher, lisa; fehres, annika; reisel, lorenz; halbach, maurits; scholz-bttcher, barbara; gerriets, michaela; badewien, thomas h; shiravani, gholamreza; wurpts, andreas; primpke, sebastian; gerdts, gunnar (2021): abundances of large microplastics (l-mp, 500-5000 m) in surface waters of the weser estuary and the german north sea (april 2018). pangaea, https://doi.org/10.1594/pangaea.938143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,polyolefins (polyalkenes),plastic,poly(ethylene),polyolefins (polyalkenes),0.975435636
104,4,4941,-7071,5376,-7158,50-100,100-200,fragment,black,,,104,V2.3,1cefff287a1e16161a32ac43e9ec3bf0,0.876065783,0.7,TRUE,9.76366211,4,TRUE,TRUE,4,1,MeeksBay_March232022_1_100_101-1240004.CSV,CC BY-NC,V2.3,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,14774125028289f051586e7a6d3cfde5,7.563142302,usda,ftir,soil,soil,73645xs01_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.985444373
105,5,5096,-17276,4688,-15403,50-100,50-100,fragment,brown,,,105,V2.4,519d61d34b230a218cd64bd81ac8d109,0.898758835,0.7,TRUE,8.141672671,4,TRUE,TRUE,5,1,MeeksBay_March232022_1_100_101-1240005.CSV,CC BY-NC,V2.4,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,e32d069c72d11cc41bc531236edb4421,6.88279409,usda,ftir,soil,soil,297982xn04_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.985829108
